geoid,name,total_population,total_population_25_over,median_income,median_home_value,educational_attainment,white_alone,black_alone,native_alone,asian_alone,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino,city,metro_area
13089021417,"Census Tract 214.17, DeKalb County, Georgia",6152.0,3744.0,47616.0,226100.0,1070.0,889.0,686.0,765.0,303.0,0.0,37.0,124.0,4113.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021503,"Census Tract 215.03, DeKalb County, Georgia",3970.0,2649.0,52434.0,343600.0,1500.0,2142.0,490.0,111.0,609.0,0.0,0.0,40.0,689.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021504,"Census Tract 215.04, DeKalb County, Georgia",5106.0,3908.0,58519.0,369100.0,3080.0,3615.0,500.0,0.0,701.0,0.0,0.0,123.0,167.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021604,"Census Tract 216.04, DeKalb County, Georgia",3101.0,2199.0,150625.0,460700.0,1735.0,2465.0,251.0,0.0,284.0,0.0,7.0,10.0,84.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021605,"Census Tract 216.05, DeKalb County, Georgia",6128.0,4004.0,69509.0,384600.0,2247.0,2964.0,1636.0,0.0,374.0,0.0,23.0,354.0,777.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021813,"Census Tract 218.13, DeKalb County, Georgia",2997.0,1642.0,35991.0,-666666666.0,419.0,149.0,1554.0,47.0,92.0,0.0,0.0,33.0,1169.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021814,"Census Tract 218.14, DeKalb County, Georgia",5700.0,3660.0,34887.0,108000.0,1053.0,1161.0,1844.0,0.0,320.0,0.0,54.0,89.0,2232.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021603,"Census Tract 216.03, DeKalb County, Georgia",4697.0,3586.0,58000.0,258500.0,2459.0,2924.0,990.0,30.0,362.0,13.0,0.0,188.0,220.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021806,"Census Tract 218.06, DeKalb County, Georgia",6614.0,4770.0,51174.0,213500.0,1871.0,2113.0,2844.0,38.0,344.0,0.0,0.0,268.0,1045.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022302,"Census Tract 223.02, DeKalb County, Georgia",4384.0,3440.0,74500.0,277400.0,2208.0,2831.0,410.0,93.0,481.0,0.0,0.0,241.0,328.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022402,"Census Tract 224.02, DeKalb County, Georgia",6188.0,1130.0,38944.0,313200.0,856.0,2634.0,845.0,0.0,2043.0,0.0,19.0,276.0,371.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022800,"Census Tract 228, DeKalb County, Georgia",4273.0,2127.0,128393.0,467000.0,1738.0,2718.0,824.0,26.0,370.0,0.0,38.0,183.0,114.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023209,"Census Tract 232.09, DeKalb County, Georgia",6058.0,3843.0,54907.0,101100.0,1038.0,221.0,5391.0,0.0,58.0,0.0,0.0,78.0,310.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023211,"Census Tract 232.11, DeKalb County, Georgia",3593.0,2464.0,53563.0,125000.0,1042.0,24.0,3463.0,0.0,34.0,0.0,0.0,72.0,0.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023309,"Census Tract 233.09, DeKalb County, Georgia",9596.0,6055.0,46220.0,76300.0,1192.0,139.0,8968.0,0.0,15.0,0.0,114.0,280.0,80.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023310,"Census Tract 233.10, DeKalb County, Georgia",9469.0,5780.0,33879.0,95900.0,1485.0,242.0,8801.0,67.0,56.0,0.0,23.0,154.0,126.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023414,"Census Tract 234.14, DeKalb County, Georgia",6571.0,4751.0,58316.0,151200.0,1521.0,115.0,6301.0,0.0,108.0,0.0,0.0,31.0,16.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023601,"Census Tract 236.01, DeKalb County, Georgia",3092.0,2248.0,68217.0,128000.0,697.0,876.0,2051.0,20.0,39.0,0.0,18.0,9.0,79.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021809,"Census Tract 218.09, DeKalb County, Georgia",7201.0,5471.0,91528.0,244000.0,3188.0,5488.0,502.0,0.0,402.0,0.0,0.0,162.0,647.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021906,"Census Tract 219.06, DeKalb County, Georgia",5624.0,3562.0,41963.0,89300.0,1078.0,811.0,3959.0,0.0,309.0,0.0,0.0,152.0,393.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022005,"Census Tract 220.05, DeKalb County, Georgia",5218.0,3308.0,32262.0,126900.0,738.0,987.0,3438.0,0.0,726.0,0.0,0.0,53.0,14.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022600,"Census Tract 226, DeKalb County, Georgia",5907.0,4176.0,79806.0,373400.0,3210.0,4422.0,920.0,17.0,73.0,8.0,40.0,169.0,275.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023107,"Census Tract 231.07, DeKalb County, Georgia",4603.0,3224.0,42688.0,88300.0,652.0,753.0,3052.0,14.0,32.0,0.0,40.0,289.0,423.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023501,"Census Tract 235.01, DeKalb County, Georgia",3419.0,2451.0,31591.0,74600.0,357.0,209.0,3142.0,0.0,0.0,0.0,0.0,45.0,23.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023603,"Census Tract 236.03, DeKalb County, Georgia",3696.0,2693.0,31125.0,76900.0,552.0,293.0,3240.0,0.0,0.0,0.0,0.0,163.0,0.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023700,"Census Tract 237, DeKalb County, Georgia",6211.0,3924.0,45077.0,126400.0,1230.0,994.0,4796.0,75.0,17.0,1.0,54.0,187.0,87.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023801,"Census Tract 238.01, DeKalb County, Georgia",4027.0,3209.0,69036.0,208100.0,1372.0,1211.0,2406.0,26.0,76.0,0.0,20.0,118.0,186.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023210,"Census Tract 232.10, DeKalb County, Georgia",6762.0,4524.0,39583.0,101100.0,1096.0,328.0,6302.0,0.0,6.0,0.0,0.0,72.0,54.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023507,"Census Tract 235.07, DeKalb County, Georgia",4098.0,2892.0,44385.0,80200.0,473.0,125.0,3680.0,179.0,0.0,0.0,0.0,30.0,84.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023803,"Census Tract 238.03, DeKalb County, Georgia",5844.0,4234.0,46055.0,97600.0,826.0,911.0,4587.0,0.0,39.0,0.0,0.0,154.0,153.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020300,"Census Tract 203, DeKalb County, Georgia",4151.0,2934.0,113088.0,470300.0,2344.0,3612.0,146.0,27.0,81.0,0.0,19.0,144.0,149.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020600,"Census Tract 206, DeKalb County, Georgia",2102.0,1492.0,43295.0,233200.0,753.0,766.0,1083.0,38.0,16.0,0.0,0.0,145.0,66.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020802,"Census Tract 208.02, DeKalb County, Georgia",4764.0,3303.0,57204.0,278100.0,1468.0,1717.0,2624.0,0.0,115.0,0.0,0.0,100.0,208.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021703,"Census Tract 217.03, DeKalb County, Georgia",4618.0,3297.0,134712.0,398600.0,2359.0,3583.0,382.0,0.0,269.0,0.0,0.0,156.0,228.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021808,"Census Tract 218.08, DeKalb County, Georgia",5268.0,3358.0,73750.0,273100.0,1584.0,2557.0,996.0,330.0,463.0,0.0,54.0,227.0,971.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021908,"Census Tract 219.08, DeKalb County, Georgia",5931.0,3619.0,30985.0,138800.0,449.0,696.0,4380.0,0.0,343.0,0.0,157.0,230.0,125.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021909,"Census Tract 219.09, DeKalb County, Georgia",7519.0,4653.0,33601.0,89600.0,1020.0,785.0,6330.0,0.0,69.0,0.0,10.0,90.0,235.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021202,"Census Tract 212.02, DeKalb County, Georgia",8093.0,5505.0,99928.0,389700.0,4031.0,6530.0,774.0,0.0,326.0,0.0,68.0,118.0,277.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022301,"Census Tract 223.01, DeKalb County, Georgia",5825.0,4428.0,66260.0,233000.0,3154.0,4324.0,434.0,0.0,556.0,0.0,0.0,165.0,346.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023101,"Census Tract 231.01, DeKalb County, Georgia",4718.0,3584.0,49667.0,115300.0,942.0,714.0,3666.0,0.0,17.0,0.0,13.0,111.0,197.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023108,"Census Tract 231.08, DeKalb County, Georgia",4498.0,2906.0,31078.0,81300.0,563.0,291.0,3933.0,0.0,0.0,0.0,81.0,92.0,101.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021810,"Census Tract 218.10, DeKalb County, Georgia",5593.0,4315.0,68837.0,257900.0,2729.0,3052.0,1901.0,0.0,431.0,0.0,0.0,80.0,129.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022008,"Census Tract 220.08, DeKalb County, Georgia",8226.0,4727.0,26577.0,115400.0,985.0,1084.0,2924.0,94.0,3616.0,0.0,10.0,438.0,60.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022900,"Census Tract 229, DeKalb County, Georgia",3465.0,2734.0,73472.0,234100.0,1536.0,2128.0,920.0,10.0,125.0,0.0,0.0,42.0,240.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023102,"Census Tract 231.02, DeKalb County, Georgia",3574.0,2554.0,39703.0,254700.0,973.0,1123.0,2027.0,0.0,169.0,0.0,27.0,59.0,169.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021910,"Census Tract 219.10, DeKalb County, Georgia",5366.0,3779.0,41951.0,115700.0,1306.0,689.0,3948.0,0.0,541.0,0.0,12.0,42.0,134.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2324.0,1369.0,23532.0,58000.0,80.0,37.0,2144.0,0.0,0.0,0.0,0.0,0.0,143.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021912,"Census Tract 219.12, DeKalb County, Georgia",3914.0,3052.0,144844.0,353300.0,2041.0,2337.0,1140.0,19.0,263.0,0.0,15.0,50.0,90.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023410,"Census Tract 234.10, DeKalb County, Georgia",4165.0,2406.0,30250.0,115700.0,352.0,42.0,3892.0,0.0,0.0,0.0,67.0,50.0,114.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021214,"Census Tract 212.14, DeKalb County, Georgia",6128.0,4049.0,140481.0,455100.0,3292.0,5155.0,216.0,0.0,423.0,0.0,0.0,94.0,240.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021209,"Census Tract 212.09, DeKalb County, Georgia",6200.0,5029.0,72317.0,361200.0,3194.0,3815.0,652.0,128.0,997.0,0.0,0.0,87.0,616.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023418,"Census Tract 234.18, DeKalb County, Georgia",18039.0,11620.0,48509.0,128600.0,4153.0,1128.0,16655.0,53.0,40.0,0.0,0.0,59.0,104.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023303,"Census Tract 233.03, DeKalb County, Georgia",6900.0,4070.0,45134.0,115200.0,850.0,322.0,5677.0,0.0,382.0,0.0,243.0,157.0,119.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021502,"Census Tract 215.02, DeKalb County, Georgia",4633.0,3666.0,69215.0,360100.0,2606.0,3010.0,627.0,0.0,327.0,0.0,68.0,381.0,220.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022500,"Census Tract 225, DeKalb County, Georgia",6512.0,3886.0,78555.0,414800.0,2501.0,3812.0,2028.0,0.0,330.0,0.0,0.0,141.0,201.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023505,"Census Tract 235.05, DeKalb County, Georgia",2876.0,2060.0,37179.0,86900.0,482.0,75.0,2613.0,15.0,2.0,0.0,79.0,33.0,59.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022403,"Census Tract 224.03, DeKalb County, Georgia",3903.0,2757.0,151037.0,627300.0,2388.0,3386.0,142.0,15.0,210.0,0.0,0.0,92.0,58.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021101,"Census Tract 211.01, DeKalb County, Georgia",3722.0,2562.0,162159.0,598700.0,1996.0,3009.0,262.0,0.0,194.0,0.0,32.0,108.0,117.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021102,"Census Tract 211.02, DeKalb County, Georgia",5693.0,4113.0,83628.0,449500.0,3088.0,4278.0,741.0,0.0,331.0,0.0,0.0,73.0,270.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021215,"Census Tract 212.15, DeKalb County, Georgia",6251.0,4412.0,97894.0,433200.0,3527.0,2409.0,321.0,22.0,2918.0,0.0,25.0,101.0,455.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021216,"Census Tract 212.16, DeKalb County, Georgia",7834.0,6110.0,84889.0,492500.0,4966.0,4541.0,1311.0,0.0,1597.0,0.0,0.0,119.0,266.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021217,"Census Tract 212.17, DeKalb County, Georgia",2198.0,1592.0,88000.0,343400.0,979.0,1413.0,388.0,9.0,171.0,0.0,4.0,24.0,189.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021218,"Census Tract 212.18, DeKalb County, Georgia",6088.0,4649.0,55709.0,161300.0,2713.0,2277.0,2338.0,35.0,727.0,0.0,31.0,201.0,479.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021305,"Census Tract 213.05, DeKalb County, Georgia",5275.0,2774.0,49487.0,274100.0,1056.0,1628.0,1038.0,193.0,349.0,18.0,0.0,116.0,2098.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021306,"Census Tract 213.06, DeKalb County, Georgia",5198.0,3322.0,49835.0,157700.0,1021.0,1077.0,728.0,139.0,549.0,0.0,0.0,50.0,2794.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021307,"Census Tract 213.07, DeKalb County, Georgia",3975.0,2556.0,49468.0,157300.0,750.0,1151.0,267.0,73.0,1011.0,0.0,0.0,115.0,1416.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021308,"Census Tract 213.08, DeKalb County, Georgia",4189.0,2941.0,46496.0,166500.0,973.0,1162.0,398.0,252.0,627.0,0.0,5.0,21.0,1976.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021409,"Census Tract 214.09, DeKalb County, Georgia",3901.0,2352.0,46985.0,211800.0,613.0,408.0,1504.0,48.0,204.0,0.0,0.0,89.0,1696.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021410,"Census Tract 214.10, DeKalb County, Georgia",5382.0,3816.0,55208.0,188400.0,1373.0,1627.0,571.0,45.0,92.0,0.0,0.0,176.0,2871.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021913,"Census Tract 219.13, DeKalb County, Georgia",4799.0,2987.0,30962.0,82600.0,686.0,375.0,4039.0,0.0,0.0,0.0,30.0,118.0,237.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022009,"Census Tract 220.09, DeKalb County, Georgia",5260.0,3116.0,37086.0,63500.0,824.0,304.0,4098.0,18.0,605.0,180.0,0.0,36.0,19.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2354.0,1456.0,58182.0,142200.0,364.0,389.0,796.0,68.0,947.0,0.0,2.0,48.0,104.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2098.0,1651.0,53819.0,250400.0,1010.0,948.0,655.0,0.0,334.0,0.0,24.0,54.0,83.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089022204,"Census Tract 222.04, DeKalb County, Georgia",7541.0,5157.0,47421.0,178000.0,2324.0,2451.0,1720.0,0.0,1984.0,0.0,0.0,373.0,1013.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023111,"Census Tract 231.11, DeKalb County, Georgia",2311.0,1522.0,59306.0,101700.0,402.0,264.0,1879.0,0.0,24.0,0.0,0.0,96.0,48.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023112,"Census Tract 231.12, DeKalb County, Georgia",4958.0,3002.0,26870.0,94400.0,457.0,137.0,4369.0,0.0,39.0,0.0,0.0,264.0,149.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023113,"Census Tract 231.13, DeKalb County, Georgia",2914.0,1938.0,31984.0,211000.0,664.0,708.0,1903.0,0.0,60.0,0.0,10.0,101.0,132.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023114,"Census Tract 231.14, DeKalb County, Georgia",2869.0,1779.0,50889.0,105000.0,532.0,507.0,2003.0,7.0,92.0,0.0,21.0,111.0,128.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023115,"Census Tract 231.15, DeKalb County, Georgia",2272.0,1538.0,-666666666.0,-666666666.0,119.0,175.0,1815.0,26.0,6.0,0.0,0.0,114.0,136.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023213,"Census Tract 232.13, DeKalb County, Georgia",6797.0,4241.0,43821.0,122300.0,973.0,93.0,6075.0,0.0,305.0,0.0,60.0,182.0,82.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023214,"Census Tract 232.14, DeKalb County, Georgia",6264.0,3921.0,49304.0,113700.0,972.0,85.0,6035.0,0.0,0.0,0.0,0.0,0.0,144.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023311,"Census Tract 233.11, DeKalb County, Georgia",4937.0,3110.0,77065.0,155300.0,1073.0,214.0,4507.0,0.0,1.0,0.0,16.0,50.0,149.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023312,"Census Tract 233.12, DeKalb County, Georgia",10131.0,6459.0,65716.0,151500.0,2544.0,410.0,9158.0,6.0,88.0,0.0,82.0,237.0,156.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023313,"Census Tract 233.13, DeKalb County, Georgia",5579.0,3476.0,47010.0,94900.0,796.0,46.0,5170.0,0.0,36.0,0.0,148.0,28.0,151.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023314,"Census Tract 233.14, DeKalb County, Georgia",5801.0,4214.0,51339.0,92700.0,1201.0,139.0,5180.0,0.0,51.0,0.0,0.0,106.0,325.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023315,"Census Tract 233.15, DeKalb County, Georgia",5489.0,3371.0,66818.0,136400.0,1052.0,302.0,4930.0,56.0,0.0,0.0,7.0,101.0,93.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023316,"Census Tract 233.16, DeKalb County, Georgia",7992.0,5463.0,61860.0,136500.0,2032.0,288.0,7247.0,0.0,0.0,0.0,21.0,94.0,342.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023419,"Census Tract 234.19, DeKalb County, Georgia",10254.0,6798.0,64205.0,152200.0,2045.0,224.0,9536.0,0.0,4.0,0.0,0.0,317.0,173.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023421,"Census Tract 234.21, DeKalb County, Georgia",8287.0,4921.0,40399.0,86800.0,1405.0,136.0,7543.0,0.0,0.0,0.0,0.0,412.0,196.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023422,"Census Tract 234.22, DeKalb County, Georgia",5705.0,3758.0,60313.0,95200.0,976.0,77.0,5373.0,0.0,0.0,0.0,0.0,19.0,236.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020200,"Census Tract 202, DeKalb County, Georgia",2045.0,1657.0,87889.0,548200.0,1271.0,1596.0,187.0,0.0,101.0,0.0,19.0,34.0,108.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021303,"Census Tract 213.03, DeKalb County, Georgia",6297.0,3709.0,38710.0,119200.0,702.0,621.0,505.0,127.0,1261.0,0.0,140.0,6.0,3731.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021405,"Census Tract 214.05, DeKalb County, Georgia",4585.0,3564.0,135020.0,393200.0,2769.0,3478.0,168.0,16.0,165.0,0.0,61.0,66.0,647.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020400,"Census Tract 204, DeKalb County, Georgia",2574.0,1891.0,78681.0,433000.0,1584.0,2251.0,74.0,0.0,132.0,0.0,6.0,37.0,74.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089020801,"Census Tract 208.01, DeKalb County, Georgia",2619.0,2032.0,92594.0,267800.0,1131.0,1469.0,914.0,0.0,17.0,0.0,0.0,173.0,46.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021210,"Census Tract 212.10, DeKalb County, Georgia",5679.0,3938.0,152011.0,417200.0,2910.0,4907.0,99.0,29.0,435.0,0.0,24.0,52.0,133.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089021211,"Census Tract 212.11, DeKalb County, Georgia",5120.0,3852.0,102500.0,348100.0,2707.0,3798.0,396.0,0.0,375.0,11.0,56.0,67.0,417.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023423,"Census Tract 234.23, DeKalb County, Georgia",7820.0,5379.0,73042.0,132700.0,1697.0,249.0,7216.0,0.0,0.0,0.0,0.0,142.0,213.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023424,"Census Tract 234.24, DeKalb County, Georgia",5730.0,3514.0,62054.0,131000.0,1001.0,274.0,5332.0,0.0,0.0,0.0,0.0,52.0,72.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023425,"Census Tract 234.25, DeKalb County, Georgia",5076.0,3668.0,59966.0,102700.0,1245.0,123.0,4799.0,0.0,0.0,0.0,0.0,134.0,20.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023426,"Census Tract 234.26, DeKalb County, Georgia",4767.0,3356.0,72250.0,143900.0,1286.0,25.0,4643.0,0.0,0.0,0.0,0.0,50.0,49.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023427,"Census Tract 234.27, DeKalb County, Georgia",2763.0,1930.0,65265.0,122100.0,736.0,92.0,2430.0,24.0,0.0,0.0,0.0,104.0,113.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089023428,"Census Tract 234.28, DeKalb County, Georgia",9758.0,5940.0,39641.0,70800.0,1217.0,229.0,9219.0,42.0,29.0,0.0,30.0,90.0,119.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13089980000,"Census Tract 9800, DeKalb County, Georgia",0.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080511,"Census Tract 805.11, Douglas County, Georgia",9158.0,5987.0,80430.0,170900.0,2240.0,3597.0,4709.0,0.0,74.0,0.0,32.0,94.0,652.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080603,"Census Tract 806.03, Douglas County, Georgia",7015.0,4924.0,84414.0,188300.0,1687.0,3103.0,3348.0,0.0,107.0,0.0,0.0,33.0,424.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080604,"Census Tract 806.04, Douglas County, Georgia",10078.0,6154.0,65687.0,151400.0,1541.0,3289.0,5974.0,9.0,243.0,15.0,0.0,122.0,426.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080202,"Census Tract 802.02, Douglas County, Georgia",11069.0,6899.0,49411.0,88600.0,1564.0,3656.0,4932.0,0.0,176.0,0.0,0.0,171.0,2134.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080301,"Census Tract 803.01, Douglas County, Georgia",12722.0,7259.0,41946.0,104300.0,1399.0,2226.0,9085.0,27.0,168.0,0.0,14.0,177.0,1052.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080505,"Census Tract 805.05, Douglas County, Georgia",4806.0,2933.0,43906.0,116000.0,581.0,2945.0,1464.0,0.0,139.0,0.0,8.0,51.0,199.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080402,"Census Tract 804.02, Douglas County, Georgia",8445.0,5564.0,88536.0,216500.0,1817.0,6990.0,1166.0,0.0,31.0,0.0,16.0,132.0,110.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080602,"Census Tract 806.02, Douglas County, Georgia",5871.0,3805.0,67813.0,172900.0,1249.0,2010.0,3324.0,0.0,134.0,0.0,24.0,212.0,167.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080201,"Census Tract 802.01, Douglas County, Georgia",5530.0,3445.0,54555.0,109800.0,646.0,2803.0,1497.0,0.0,0.0,0.0,38.0,0.0,1192.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080506,"Census Tract 805.06, Douglas County, Georgia",5635.0,3651.0,59479.0,111800.0,819.0,4049.0,1058.0,0.0,9.0,0.0,10.0,158.0,351.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080507,"Census Tract 805.07, Douglas County, Georgia",3796.0,2418.0,71458.0,150900.0,600.0,2456.0,948.0,0.0,0.0,0.0,0.0,51.0,341.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080102,"Census Tract 801.02, Douglas County, Georgia",7808.0,4870.0,54071.0,153800.0,1618.0,1717.0,5292.0,96.0,153.0,0.0,0.0,29.0,521.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080103,"Census Tract 801.03, Douglas County, Georgia",6730.0,4657.0,39157.0,82800.0,986.0,2047.0,3520.0,0.0,147.0,0.0,0.0,39.0,977.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080303,"Census Tract 803.03, Douglas County, Georgia",3991.0,2423.0,45617.0,89900.0,292.0,1730.0,1680.0,11.0,38.0,0.0,0.0,72.0,460.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080304,"Census Tract 803.04, Douglas County, Georgia",5769.0,4175.0,36651.0,128800.0,982.0,2372.0,2882.0,3.0,183.0,0.0,3.0,96.0,230.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080403,"Census Tract 804.03, Douglas County, Georgia",4632.0,3131.0,71900.0,158800.0,640.0,2685.0,1308.0,0.0,32.0,0.0,0.0,231.0,376.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080404,"Census Tract 804.04, Douglas County, Georgia",8092.0,5167.0,51056.0,155500.0,1286.0,4412.0,2454.0,0.0,313.0,0.0,21.0,173.0,719.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080508,"Census Tract 805.08, Douglas County, Georgia",5122.0,3600.0,54673.0,133900.0,1009.0,2869.0,1815.0,0.0,0.0,0.0,0.0,80.0,358.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
13097080509,"Census Tract 805.09, Douglas County, Georgia",6129.0,4117.0,82411.0,198400.0,1749.0,3188.0,2095.0,11.0,221.0,0.0,0.0,62.0,552.0,Atlanta,Atlanta-Sandy Springs-Alpharetta
